Año,Mes,TiendaID,NombreTienda,CategoriaID,NombreCategoria,ValorMeta
2025,9,7,Tienda Bucaramanga,2,Electrodomésticos,21500000
2025,9,8,Tienda Cartagena,8,Juguetes y Juegos,36500000
2025,9,8,Tienda Cartagena,3,Ropa y Moda,30000000
2025,9,8,Tienda Cartagena,6,Alimentos y Bebidas,20500000
2025,9,8,Tienda Cartagena,9,Librería y Papelería,16000000
2025,9,9,Tienda Pereira,9,Librería y Papelería,42500000
2025,9,9,Tienda Pereira,5,Deportes y Fitness,31500000
2025,9,9,Tienda Pereira,8,Juguetes y Juegos,28000000
2025,9,9,Tienda Pereira,10,Mascotas,23000000
2025,9,10,Tienda Manizales,10,Mascotas,64500000
2025,9,10,Tienda Manizales,2,Electrodomésticos,52000000
2025,9,10,Tienda Manizales,7,Belleza y Cuidado,41000000
2025,9,10,Tienda Manizales,11,Ferretería,36500000
2025,10,1,Tienda Bogotá Centro,1,Electrónica,56500000
2025,10,1,Tienda Bogotá Centro,12,Automotriz,49500000
2025,10,1,Tienda Bogotá Centro,2,Electrodomésticos,38000000
2025,10,1,Tienda Bogotá Centro,8,Juguetes y Juegos,29500000
2025,10,2,Tienda Bogotá Norte,1,Electrónica,56500000
2025,10,2,Tienda Bogotá Norte,2,Electrodomésticos,56500000
2025,10,2,Tienda Bogotá Norte,12,Automotriz,42000000
2025,10,2,Tienda Bogotá Norte,3,Ropa y Moda,32500000
2025,10,3,Tienda Medellín Centro,3,Ropa y Moda,54000000
2025,10,3,Tienda Medellín Centro,8,Juguetes y Juegos,43500000
2025,10,3,Tienda Medellín Centro,5,Deportes y Fitness,33000000
2025,10,3,Tienda Medellín Centro,6,Alimentos y Bebidas,22500000
2025,10,4,Tienda Medellín El Poblado,4,Hogar y Decoración,45500000
2025,10,4,Tienda Medellín El Poblado,3,Ropa y Moda,36000000
2025,10,4,Tienda Medellín El Poblado,9,Librería y Papelería,27000000
2025,10,4,Tienda Medellín El Poblado,5,Deportes y Fitness,22500000
2025,10,5,Tienda Cali Norte,5,Deportes y Fitness,43000000
2025,10,5,Tienda Cali Norte,6,Alimentos y Bebidas,29000000
2025,10,5,Tienda Cali Norte,3,Ropa y Moda,24000000
2025,10,5,Tienda Cali Norte,8,Juguetes y Juegos,21000000
2025,10,6,Tienda Barranquilla,6,Alimentos y Bebidas,41000000
2025,10,6,Tienda Barranquilla,8,Juguetes y Juegos,29500000
2025,10,6,Tienda Barranquilla,2,Electrodomésticos,24500000
2025,10,6,Tienda Barranquilla,9,Librería y Papelería,20500000
2025,10,7,Tienda Bucaramanga,7,Belleza y Cuidado,43000000
2025,10,7,Tienda Bucaramanga,11,Ferretería,39500000
2025,10,7,Tienda Bucaramanga,4,Hogar y Decoración,26500000
2025,10,7,Tienda Bucaramanga,2,Electrodomésticos,22500000
2025,10,8,Tienda Cartagena,8,Juguetes y Juegos,36000000
2025,10,8,Tienda Cartagena,3,Ropa y Moda,30000000
2025,10,8,Tienda Cartagena,6,Alimentos y Bebidas,20500000
2025,10,8,Tienda Cartagena,9,Librería y Papelería,17500000
2025,10,9,Tienda Pereira,9,Librería y Papelería,42500000
2025,10,9,Tienda Pereira,5,Deportes y Fitness,31500000
2025,10,9,Tienda Pereira,8,Juguetes y Juegos,29500000
2025,10,9,Tienda Pereira,10,Mascotas,24500000
2025,10,10,Tienda Manizales,10,Mascotas,64500000
2025,10,10,Tienda Manizales,2,Electrodomésticos,58500000
2025,10,10,Tienda Manizales,7,Belleza y Cuidado,41500000
2025,10,10,Tienda Manizales,11,Ferretería,36000000
2025,11,1,Tienda Bogotá Centro,1,Electrónica,63000000
2025,11,1,Tienda Bogotá Centro,12,Automotriz,53500000
2025,11,1,Tienda Bogotá Centro,2,Electrodomésticos,40000000
2025,11,1,Tienda Bogotá Centro,8,Juguetes y Juegos,33500000
2025,11,2,Tienda Bogotá Norte,1,Electrónica,64000000
2025,11,2,Tienda Bogotá Norte,2,Electrodomésticos,62500000
2025,11,2,Tienda Bogotá Norte,12,Automotriz,46000000
2025,11,2,Tienda Bogotá Norte,3,Ropa y Moda,37500000
2025,11,3,Tienda Medellín Centro,3,Ropa y Moda,58500000
2025,11,3,Tienda Medellín Centro,8,Juguetes y Juegos,48000000
2025,11,3,Tienda Medellín Centro,5,Deportes y Fitness,36500000
2025,11,3,Tienda Medellín Centro,6,Alimentos y Bebidas,26500000
2025,11,4,Tienda Medellín El Poblado,4,Hogar y Decoración,52000000
2025,11,4,Tienda Medellín El Poblado,3,Ropa y Moda,41500000
2025,11,4,Tienda Medellín El Poblado,9,Librería y Papelería,28500000
2025,11,4,Tienda Medellín El Poblado,5,Deportes y Fitness,24000000
2025,11,5,Tienda Cali Norte,5,Deportes y Fitness,47000000
2025,11,5,Tienda Cali Norte,6,Alimentos y Bebidas,32000000
2025,11,5,Tienda Cali Norte,3,Ropa y Moda,28500000
2025,11,5,Tienda Cali Norte,8,Juguetes y Juegos,24000000
2025,11,6,Tienda Barranquilla,6,Alimentos y Bebidas,47000000
2025,11,6,Tienda Barranquilla,8,Juguetes y Juegos,33000000
2025,11,6,Tienda Barranquilla,2,Electrodomésticos,28000000
2025,11,6,Tienda Barranquilla,9,Librería y Papelería,22500000
2025,11,7,Tienda Bucaramanga,7,Belleza y Cuidado,50000000
2025,11,7,Tienda Bucaramanga,11,Ferretería,43500000
2025,11,7,Tienda Bucaramanga,4,Hogar y Decoración,31000000
2025,11,7,Tienda Bucaramanga,2,Electrodomésticos,26000000
2025,11,8,Tienda Cartagena,8,Juguetes y Juegos,40500000
2025,11,8,Tienda Cartagena,3,Ropa y Moda,34000000
2025,11,8,Tienda Cartagena,6,Alimentos y Bebidas,23000000
2025,11,8,Tienda Cartagena,9,Librería y Papelería,20000000
2025,11,9,Tienda Pereira,9,Librería y Papelería,48500000
2025,11,9,Tienda Pereira,5,Deportes y Fitness,38500000
2025,11,9,Tienda Pereira,8,Juguetes y Juegos,32500000
2025,11,9,Tienda Pereira,10,Mascotas,27000000
2025,11,10,Tienda Manizales,10,Mascotas,75500000
2025,11,10,Tienda Manizales,2,Electrodomésticos,64000000
2025,11,10,Tienda Manizales,7,Belleza y Cuidado,49500000
2025,11,10,Tienda Manizales,11,Ferretería,42000000
2025,12,1,Tienda Bogotá Centro,1,Electrónica,74000000
2025,12,1,Tienda Bogotá Centro,12,Automotriz,64000000
2025,12,1,Tienda Bogotá Centro,2,Electrodomésticos,48000000
2025,12,1,Tienda Bogotá Centro,8,Juguetes y Juegos,38000000
2025,12,2,Tienda Bogotá Norte,1,Electrónica,70500000
2025,12,2,Tienda Bogotá Norte,2,Electrodomésticos,68000000
2025,12,2,Tienda Bogotá Norte,12,Automotriz,53500000
2025,12,2,Tienda Bogotá Norte,3,Ropa y Moda,43000000
2025,12,3,Tienda Medellín Centro,3,Ropa y Moda,69000000
2025,12,3,Tienda Medellín Centro,8,Juguetes y Juegos,51500000
2025,12,3,Tienda Medellín Centro,5,Deportes y Fitness,39500000
2025,12,3,Tienda Medellín Centro,6,Alimentos y Bebidas,31000000
2025,12,4,Tienda Medellín El Poblado,4,Hogar y Decoración,58500000
2025,12,4,Tienda Medellín El Poblado,3,Ropa y Moda,43500000
2025,12,4,Tienda Medellín El Poblado,9,Librería y Papelería,33500000
2025,12,4,Tienda Medellín El Poblado,5,Deportes y Fitness,28500000
2025,12,5,Tienda Cali Norte,5,Deportes y Fitness,53500000
2025,12,5,Tienda Cali Norte,6,Alimentos y Bebidas,39000000
2025,12,5,Tienda Cali Norte,3,Ropa y Moda,33000000
2025,12,5,Tienda Cali Norte,8,Juguetes y Juegos,26000000
2025,12,6,Tienda Barranquilla,6,Alimentos y Bebidas,52000000
2025,12,6,Tienda Barranquilla,8,Juguetes y Juegos,38000000
2025,12,6,Tienda Barranquilla,2,Electrodomésticos,31500000
2025,12,6,Tienda Barranquilla,9,Librería y Papelería,26000000
2025,12,7,Tienda Bucaramanga,7,Belleza y Cuidado,56500000
2025,12,7,Tienda Bucaramanga,11,Ferretería,47000000
2025,12,7,Tienda Bucaramanga,4,Hogar y Decoración,36000000
2025,12,7,Tienda Bucaramanga,2,Electrodomésticos,27500000
2025,12,8,Tienda Cartagena,8,Juguetes y Juegos,50000000
2025,12,8,Tienda Cartagena,3,Ropa y Moda,39500000
2025,12,8,Tienda Cartagena,6,Alimentos y Bebidas,27000000
2025,12,8,Tienda Cartagena,9,Librería y Papelería,22500000
2025,12,9,Tienda Pereira,9,Librería y Papelería,59000000
2025,12,9,Tienda Pereira,5,Deportes y Fitness,43500000
2025,12,9,Tienda Pereira,8,Juguetes y Juegos,36000000
2025,12,9,Tienda Pereira,10,Mascotas,32000000
2025,12,10,Tienda Manizales,10,Mascotas,80000000
2025,12,10,Tienda Manizales,2,Electrodomésticos,72000000
2025,12,10,Tienda Manizales,7,Belleza y Cuidado,54500000
2025,12,10,Tienda Manizales,11,Ferretería,47000000
